pID	At_gID	Si_gID	Sp_gID	Es_gID	At	Si	Sp	Es
P000127	AT1G02530.1	Si_s2380_00670.m	NA	NA	-0.290526960288848	1.83760222959973	NA	NA
P000134	AT1G02660.1	Si_s2380_00590.m	NA	NA	1.43315196106246	0.100831211828437	NA	NA
P000137	AT1G02700.1	Si_s2380_00540.m	NA	NA	2.27239354223355	0.363613504121649	NA	NA
P000143	AT1G02816.1	Si_s2380_00450.a	NA	NA	2.56360746518887	0.782369962502188	NA	NA
P000144	AT1G02820.1	Si_s2380_00440.a	NA	NA	2.04316657350853	-0.111252394136069	NA	NA
P000148	AT1G02860.1	Si_s2380_00400.m	NA	NA	0.1686690134	0.503495446899249	NA	NA
P000149	AT1G02870.1	Si_s2380_00390.m	NA	NA	-0.869629688656583	-0.717136901066807	NA	NA
P000154	AT1G02930.1	Si_s2380_00310.m	NA	NA	-0.15318531589428	0.0476174655988362	NA	NA
P000158	AT1G02970.1	Si_s2380_00270.m	NA	NA	-0.39895238834729	-0.13344213059881	NA	NA
P000169	AT1G03090.2	Si_s2380_00140.m	NA	NA	0.605211202171568	0.257088825744128	NA	NA
P000171	AT1G03110.1	Si_s2380_00120.m	NA	NA	-0.807381856595555	-0.29934456052574	NA	NA
P000192	AT1G03360.1	Si_s2411_00140.m	NA	NA	-1.00884180722172	-0.611000990856009	NA	NA
P000198	AT1G03440.1	Si_s2411_00190.a	NA	NA	-0.40417359495249	-0.893963397249792	NA	NA
P000200	AT1G03457.2	Si_s2411_00200.m	NA	NA	-0.603362639536798	0.24694413649281	NA	NA
P000204	AT1G03520.1	Si_s2411_00250.m	NA	NA	0.699362013319204	0.168204709713757	NA	NA
P000205	AT1G03530.1	Si_s2411_00260.m	NA	NA	-1.25848860954928	-0.480414700586727	NA	NA
P000210	AT1G03610.1	Si_s2411_00320.a	NA	NA	0.615130945737487	0.100518224231364	NA	NA
P000216	AT1G03687.1	Si_s2411_00390.a	NA	NA	-0.582371987252838	-0.219859123518606	NA	NA
P000222	AT1G03760.1	Si_s2411_00450.a	NA	NA	-0.560945989362356	-0.463371689936629	NA	NA
P000225	AT1G03790.1	Si_s2411_00480.a	NA	NA	3.77410041104705	0.473093699220512	NA	NA
P000226	AT1G03820.1	Si_s2054_00840.a	NA	NA	-1.77237950534088	-0.470166658924381	NA	NA
P000227	AT1G03830.2	Si_s2054_00830.a	NA	NA	-0.662443097117701	-0.0969525194752324	NA	NA
P000228	AT1G03840.1	Si_s2249_00030.m	NA	NA	-2.19248831184451	-0.624344521616222	NA	NA
P000230	AT1G03860.1	Si_s2249_00050.m	NA	NA	-0.194996663942078	0.0199971438719353	NA	NA
P000231	AT1G03870.1	Si_s2249_00060.a	NA	NA	-2.08472726286508	-0.244136276575197	NA	NA
P000235	AT1G03905.1	Si_s2249_00110.m	NA	NA	0.369318154532295	-0.0580098398175601	NA	NA
P000239	AT1G03950.1	Si_s2249_00150.a	NA	NA	0.411453034513033	0.36012320638312	NA	NA
P000249	AT1G04080.3	Si_s2249_00250.m	NA	NA	-0.304620318683126	0.0320128979370097	NA	NA
P000252	AT1G04120.1	Si_s2249_00290.m	NA	NA	0.469066195104504	-0.210513165991577	NA	NA
P000255	AT1G04170.1	Si_s2249_00330.m	NA	NA	-0.755330500227556	-0.296144757960413	NA	NA
P000264	AT1G04280.1	Si_s2249_00440.m	NA	NA	0.189921319555997	-0.795988335454388	NA	NA
P000267	AT1G04310.1	Si_s2249_00470.a	NA	NA	1.05902074729663	0.857594099871438	NA	NA
P000270	AT1G04360.1	Si_s2249_00520.a	NA	NA	1.01413602478568	0.75496849239244	NA	NA
P000273	AT1G04400.1	Si_c230305_00050.m	NA	NA	0.403663930049424	0.00454444220356095	NA	NA
P000276	AT1G04440.1	Si_c230305_00090.m	NA	NA	0.534269888429448	0.354460986533852	NA	NA
P000279	AT1G04480.1	Si_s1670_01060.m	NA	NA	-0.577211464108932	-0.218296882676312	NA	NA
P000282	AT1G04510.1	Si_s1463_00510.a	NA	NA	-0.362526389811135	-0.109887967904777	NA	NA
P000283	AT1G04520.1	Si_s1463_00500.m	NA	NA	-0.977419753678405	-0.485247162854746	NA	NA
P000284	AT1G04530.1	Si_s1463_00490.m	NA	NA	-0.631454887677091	0.204519178640603	NA	NA
P000286	AT1G04550.2	Si_s1463_00470.m	NA	NA	-0.751586602324532	0.226010457282064	NA	NA
P000288	AT1G04560.1	Si_s1463_00450.m	NA	NA	9.5023209309643	-0.13734498078955	NA	NA
P000295	AT1G04635.1	Si_s1463_00370.a	NA	NA	-1.50790183113288	-0.664355955827825	NA	NA
P000300	AT1G04690.1	Si_s1463_00310.m	NA	NA	0.443568031582425	0.378119632548108	NA	NA
P000307	AT1G04780.1	Si_s1463_00230.a	NA	NA	0.429073003017293	0.365749449452857	NA	NA
P000310	AT1G04830.2	Si_s1463_00210.m	NA	NA	0.945291032405377	0.423674824857093	NA	NA
P000314	AT1G04870.2	Si_s528_00080.m	NA	NA	-0.727842814593438	-0.369853477016936	NA	NA
P000317	AT1G04900.1	Si_s1463_00150.m	NA	NA	-0.72766568620212	-0.61353608394239	NA	NA
P000321	AT1G04945.3	Si_s1463_00100.m	NA	NA	-0.79888214713969	-0.102832701070331	NA	NA
P000325	AT1G04970.1	Si_s1463_00060.m	NA	NA	0.67176916059649	0.32970320588477	NA	NA
P000326	AT1G04980.1	Si_s1463_00050.m	NA	NA	-0.386520070382665	-0.153540824367749	NA	NA
P000328	AT1G04990.1	Si_s1463_00030.m	NA	NA	1.0733284720514	1.18056404651753	NA	NA
P000330	AT1G05010.1	Si_s1463_00010.m	NA	NA	-0.403370747874544	0.933182713646163	NA	NA
P000345	AT1G05200.1	Si_s2746_00090.m	NA	NA	-0.680897172945241	-0.270879178736617	NA	NA
P000362	AT1G05385.1	Si_s2746_00290.m	NA	NA	-0.344147147105392	-0.200499479255887	NA	NA
P000367	AT1G05450.2	Si_s2746_00350.a	NA	NA	6.57462038375855	7.02295495565235	NA	NA
P000372	AT1G05510.1	Si_s2746_00400.m	NA	NA	6.63923973564397	-0.252506230644977	NA	NA
P000378	AT1G05570.1	Si_s2746_00460.m	NA	NA	-1.26102953258758	-0.131588839162886	NA	NA
P000405	AT1G05870.10	Si_s2746_00790.a	NA	NA	1.03938406681806	0.444514255935226	NA	NA
P000410	AT1G05910.1	Si_s2746_00840.m	NA	NA	-0.578004691064555	-0.172604101463014	NA	NA
P000424	AT1G06110.1	Si_s2746_00980.m	NA	NA	0.769499800401921	-0.0590215558221745	NA	NA
P000431	AT1G06210.1	Si_s2746_01080.a	NA	NA	0.263742618333439	0.0248284154878024	NA	NA
P000432	AT1G06220.1	Si_s2746_01090.m	NA	NA	-0.462032977331706	-0.212941473011423	NA	NA
P000444	AT1G06380.1	Si_s2746_01220.a	NA	NA	-0.949801587782289	-0.166100906952847	NA	NA
P000445	AT1G06390.1	Si_s2746_01230.a	NA	NA	-0.0886403733827391	-0.35630667114622	NA	NA
P000446	AT1G06400.1	Si_s2746_01240.a	NA	NA	0.660872391728413	0.165261519339878	NA	NA
P000447	AT1G06410.1	Si_s2746_01250.m	NA	NA	0.278549342912011	0.210627361783695	NA	NA
P000452	AT1G06470.1	Si_s2746_01310.m	NA	NA	-0.171128022382065	0.533310274664952	NA	NA
P000456	AT1G06520.1	Si_s2746_01350.m	NA	NA	-1.63967335196024	-0.138403513341785	NA	NA
P000457	AT1G06530.1	Si_s2746_01360.a	NA	NA	-0.460954211499557	-0.185947565561058	NA	NA
P000460	AT1G06560.1	Si_s2746_01390.a	NA	NA	-0.598663351228822	-0.163032095436308	NA	NA
P000461	AT1G06570.1	Si_s2746_01400.m	NA	NA	0.921627943149734	0.347123476461476	NA	NA
P000466	AT1G06670.1	Si_s629_00040.a	NA	NA	-0.758413858388845	-0.257791698097328	NA	NA
P000470	AT1G06710.12	Si_s2746_01500.a	NA	NA	-0.609358061133218	-0.677035666931199	NA	NA
P000471	AT1G06720.2	Si_s2746_01510.m	NA	NA	-1.45756328232802	-0.537153389051772	NA	NA
P000472	AT1G06730.1	Si_s2746_01520.a	NA	NA	-0.439879717442389	-0.0649956305674074	NA	NA
P000473	AT1G06740.1	Si_s2746_01530.a	NA	NA	-0.434159513701411	-0.384950740124855	NA	NA
P000475	AT1G06760.1	Si_s2746_01550.m	NA	NA	0.515700077038206	0.193478169529037	NA	NA
P000477	AT1G06780.2	Si_s2746_01570.m	NA	NA	0.623543599391361	0.308697394207365	NA	NA
P000478	AT1G06790.1	Si_s2746_01590.m	NA	NA	-0.677726246935102	-0.244113642612175	NA	NA
P000479	AT1G06800.1	Si_s2746_01600.m	NA	NA	0.741255581069621	0.730925951478489	NA	NA
P000481	AT1G06830.1	Si_s2746_01620.a	NA	NA	-4.13206403422402	-0.317449598653931	NA	NA
P000485	AT1G06900.1	Si_s2746_01670.m	NA	NA	-0.48751278946382	-0.0131016748830697	NA	NA
P000497	AT1G07040.1	Si_s2746_01810.m	NA	NA	1.44623204163921	0.776225103226909	NA	NA
P000500	AT1G07070.1	Si_s2746_01840.m	NA	NA	-1.05346660694664	-0.417934718375292	NA	NA
P000501	AT1G07080.1	Si_s2746_01850.m	NA	NA	0.821666327369327	0.4170862618588	NA	NA
P000507	AT1G07140.1	Si_s2746_01920.m	NA	NA	-0.476782894002232	-0.201904296976153	NA	NA
P000513	AT1G07200.2	Si_s2746_01970.a	NA	NA	0.139582586636612	0.0588045303251582	NA	NA
P000514	AT1G07210.1	Si_s2746_01980.m	NA	NA	-0.337798795454267	-0.214294978592222	NA	NA
P000516	AT1G07230.1	Si_s2746_02000.m	NA	NA	0.142286302253699	0.27107160449255	NA	NA
P000517	AT1G07240.1	Si_s2746_02010.a	NA	NA	-0.770761246334934	-0.209764208006316	NA	NA
P000518	AT1G07250.1	Si_s2746_02020.a	NA	NA	0.511755227420752	0.389221735558974	NA	NA
P000523	AT1G07310.1	Si_s2746_02080.a	NA	NA	0.184015574189129	0.209860792383482	NA	NA
P000529	AT1G07420.1	Si_s2746_02140.m	NA	NA	0.331569772186653	0.0163188529743546	NA	NA
P000530	AT1G07430.1	Si_s2746_02150.m	NA	NA	11.7888486922759	4.20858699012166	NA	NA
P000531	AT1G07440.1	Si_s2746_02160.m	NA	NA	1.05082360362362	0.774027350703711	NA	NA
P000533	AT1G07470.1	Si_s2336_00020.m	NA	NA	0.672037160131441	0.260763730740209	NA	NA
P000535	AT1G07510.1	Si_s2336_00050.m	NA	NA	0.239468239166875	0.377840152164284	NA	NA
P000537	AT1G07530.1	Si_s2336_00070.a	NA	NA	0.380980531918583	0.216335709338108	NA	NA
P000552	AT1G07720.2	Si_s2969_00050.a	NA	NA	2.38041792339232	0.239773336342696	NA	NA
P000557	AT1G07770.1	Si_s566_00020.m	NA	NA	-0.201460816567762	-0.433030990473434	NA	NA
P000558	AT1G07780.10	Si_s1842_00090.a	NA	NA	-0.556328993973056	0.0619480166333945	NA	NA
P000562	AT1G07840.1	Si_s1845_00150.a	NA	NA	-0.86472119053992	-0.596643454955869	NA	NA
P000564	AT1G07870.2	Si_s1845_00120.m	NA	NA	1.22018510404081	0.298832211735326	NA	NA
P000568	AT1G07920.1	Si_s1992_00350.m	NA	NA	-0.394595286422701	-0.437379862989685	NA	NA
P000573	AT1G07985.1	Si_s1845_00030.a	NA	NA	4.23937643445938	-0.0192053896097882	NA	NA
P000590	AT1G08190.1	Si_s1384_00110.m	NA	NA	0.571288958407525	0.153957082948685	NA	NA
P000591	AT1G08200.1	Si_s1384_00120.m	NA	NA	0.684889364094894	0.267671903106525	NA	NA
P000593	AT1G08220.1	Si_s1384_00140.a	NA	NA	-0.782994648524979	0.438432986444175	NA	NA
P000597	AT1G08300.1	Si_s1384_00200.m	NA	NA	-0.729358915739007	-0.555454012823906	NA	NA
P000607	AT1G08410.1	Si_s1384_00310.m	NA	NA	-0.612232538611071	-0.37649559781166	NA	NA
P000612	AT1G08465.1	Si_s1384_00360.m	NA	NA	0.0153590034699408	-0.13489970117024	NA	NA
P000613	AT1G08470.1	Si_s1384_00370.m	NA	NA	0.0343629371811752	0.0424164352886838	NA	NA
P000617	AT1G08510.1	Si_s1384_00420.m	NA	NA	0.48590356575486	0.225183226380635	NA	NA
P000623	AT1G08570.1	Si_s1384_00480.m	NA	NA	0.69173710692569	-0.109162272178873	NA	NA
P000624	AT1G08580.1	Si_s1384_00490.a	NA	NA	-0.802738287631062	-0.573107097005176	NA	NA
P000627	AT1G08610.1	Si_s1384_00520.a	NA	NA	-1.39340975753114	-0.943011238481462	NA	NA
P000629	AT1G08630.1	Si_s1384_00540.m	NA	NA	1.31659871972184	0.799213677487298	NA	NA
P000631	AT1G08650.1	Si_s1384_00560.m	NA	NA	-0.577800012099371	-0.158023336126721	NA	NA
P000637	AT1G08720.1	Si_s1384_00650.m	NA	NA	0.278556892232134	0.353336529478885	NA	NA
P000640	AT1G08760.1	Si_s1384_00680.m	NA	NA	0.314335659301838	0.161254079227631	NA	NA
P000644	AT1G08800.1	Si_s1384_00710.m	NA	NA	-0.774462466512668	0.191894353242812	NA	NA
P000650	AT1G08880.1	Si_s1384_00780.m	NA	NA	0.293602030207451	0.00134953102929778	NA	NA
P000652	AT1G08920.2	Si_s1384_00820.m	NA	NA	2.41800948317228	0.998907801465079	NA	NA
P000654	AT1G08960.1	Si_s1384_00850.m	NA	NA	-0.218367708134392	0.845604077203745	NA	NA
P000655	AT1G08970.1	Si_s1384_00860.a	NA	NA	0.457863825484737	0.395258280843103	NA	NA
P000666	AT1G09080.1	Si_s1384_00990.m	NA	NA	-0.281745657379973	5.12828180256905	NA	NA
P000678	AT1G09240.1	Si_s1384_01140.a	NA	NA	0.406260689853	-0.632233803946861	NA	NA
P000683	AT1G09290.1	Si_s1384_01190.m	NA	NA	-0.248885427738012	-0.343083359574428	NA	NA
P000684	AT1G09300.1	Si_s1384_01200.m	NA	NA	-0.606875558664974	-0.194109284495499	NA	NA
P000686	AT1G09320.1	Si_s1384_01220.m	NA	NA	-0.412426714560192	-0.0432865388048553	NA	NA
P000692	AT1G09390.1	Si_s1384_01280.m	NA	NA	-0.418519060137954	-0.522653510215186	NA	NA
P000697	AT1G09460.1	Si_s1384_01340.m	NA	NA	-1.49479757578896	-0.766432260312121	NA	NA
P000699	AT1G09490.1	Si_s1384_01360.m	NA	NA	1.27552400882999	0.38710560569875	NA	NA
P000700	AT1G09520.1	Si_s1384_01380.a	NA	NA	0.546192765116522	-0.0812247434128555	NA	NA
P000701	AT1G09530.1	Si_s1384_01390.a	NA	NA	1.361489315137	0.665367439996922	NA	NA
P000707	AT1G09590.1	Si_s2039_00010.m	NA	NA	-0.64468590366887	-0.392483196886882	NA	NA
P000710	AT1G09620.1	Si_s1384_01490.a	NA	NA	-0.489040321033063	-0.360569125493112	NA	NA
P000712	AT1G09640.1	Si_s1384_01520.m	NA	NA	-0.420371403591197	-0.189303457689748	NA	NA
P000715	AT1G09660.1	Si_s1384_01540.m	NA	NA	-0.445199572397515	-0.282729121536318	NA	NA
P000716	AT1G09680.1	Si_s1384_01580.a	NA	NA	-0.541106502213799	-0.563796826893445	NA	NA
P000725	AT1G09780.1	Si_s1384_01680.m	NA	NA	-0.579841077969227	-0.858247525814982	NA	NA
P000729	AT1G09800.1	Si_s1384_01720.m	NA	NA	-0.55211771661	0.0199629477341705	NA	NA
P000730	AT1G09810.1	Si_s1384_01730.a	NA	NA	-1.10345957144351	-0.474840865759565	NA	NA
P000731	AT1G09812.1	Si_s1384_01740.m	NA	NA	-1.56516387228081	-0.315536831095094	NA	NA
P000734	AT1G09830.1	Si_s1384_01770.m	NA	NA	-0.814830273339748	-0.343035516922487	NA	NA
P000737	AT1G09870.1	Si_s1384_01810.m	NA	NA	0.529631469658953	0.378908124634753	NA	NA
P000740	AT1G09900.1	Si_s1384_01840.a	NA	NA	-0.68280073657703	-0.512503675263643	NA	NA
P000742	AT1G09920.1	Si_s1384_01860.m	NA	NA	0.320217057013397	0.176187508749563	NA	NA
P000747	AT1G09950.1	Si_s1384_01920.s	NA	NA	1.69764273667905	0.285511165506407	NA	NA
P000755	AT1G10050.3	Si_s1384_02020.m	NA	NA	0.302862058540411	0.44825692413007	NA	NA
P000757	AT1G10070.1	Si_s1384_02040.m	NA	NA	0.434018220957115	0.463701961200037	NA	NA
P000758	AT1G10090.1	Si_s1384_02050.m	NA	NA	0.799858536143494	0.268221239351726	NA	NA
P000759	AT1G10095.1	Si_s1244_00100.s	NA	NA	0.891357329483171	-0.192925966202812	NA	NA
P000772	AT1G10270.1	Si_s1384_02180.a	NA	NA	-1.33038266002962	-0.48446336136473	NA	NA
P000778	AT1G10350.1	Si_s1384_02250.m	NA	NA	0.41371104440605	0.0499726157438331	NA	NA
P000779	AT1G10360.1	Si_s1384_02260.m	NA	NA	0.405595986339176	0.181722176844569	NA	NA
P000780	AT1G10370.1	Si_s1384_02270.m	NA	NA	2.74380551076068	0.21211587362127	NA	NA
P000781	AT1G10380.1	Si_s1384_02280.m	NA	NA	0.623570833961996	0.799492141690435	NA	NA
P000785	AT1G10410.1	Si_s1384_02330.m	NA	NA	0.462075971695909	0.684202920831607	NA	NA
P000787	AT1G10450.3	Si_s1384_02380.a	NA	NA	-0.602756402598726	-0.0724602351820492	NA	NA
P000790	AT1G10480.1	Si_s1384_02410.a	NA	NA	2.51435028361195	0.990843280913182	NA	NA
P000791	AT1G10490.1	Si_s1384_02420.m	NA	NA	-1.10245687466826	-0.52372663705718	NA	NA
P000792	AT1G10500.1	Si_s1384_02430.m	NA	NA	0.665856473183618	0.0259865812847207	NA	NA
P000793	AT1G10510.1	Si_s1384_02440.m	NA	NA	-0.347023070184668	-0.378745980425049	NA	NA
P000795	AT1G10522.1	Si_s1384_02460.m	NA	NA	-0.603313593672695	-0.712659463788775	NA	NA
P000800	AT1G10580.1	Si_s1384_02520.a	NA	NA	-0.426502531963141	-0.0801070470255344	NA	NA
P000806	AT1G10640.1	Si_s1384_02610.m	NA	NA	1.21289007644655	0.0177476586071151	NA	NA
P000807	AT1G10650.1	Si_s1384_02620.m	NA	NA	-0.0688590711814987	0.0492454719311012	NA	NA
P000810	AT1G10670.3	Si_s1384_02650.m	NA	NA	0.266803263144507	0.103155808048669	NA	NA
P000814	AT1G10720.1	Si_s1384_02700.s	NA	NA	0.375152971912403	0.247688170776996	NA	NA
P000815	AT1G10730.1	Si_s1384_02710.m	NA	NA	0.386663746901114	0.477253644831499	NA	NA
P000816	AT1G10740.1	Si_s1384_02720.m	NA	NA	0.943163950466883	-0.0548633781989466	NA	NA
P000826	AT1G10840.1	Si_s1384_02820.a	NA	NA	-0.429988865995074	-0.178001257986972	NA	NA
P000834	AT1G10910.1	Si_s1384_02910.m	NA	NA	-0.375540870505609	-0.385516396424156	NA	NA
P000840	AT1G11000.1	Si_s1384_02990.m	NA	NA	-0.261897424426771	0.135509946684055	NA	NA
P000849	AT1G11130.1	Si_s1384_03090.a	NA	NA	-0.59187892238756	-0.418964028023373	NA	NA
P000854	AT1G11210.1	Si_s1384_03160.m	NA	NA	2.2945237927458	0.0215482904001959	NA	NA
P000860	AT1G11303.1	Si_s1384_03290.m	NA	NA	0.0332190456200929	-0.0398049101429835	NA	NA
P000861	AT1G11310.1	Si_s1384_03260.m	NA	NA	0.348131892317862	-0.220030535635166	NA	NA
P000863	AT1G11340.1	Si_s1384_03300.a	NA	NA	-1.47394740955765	-0.234090669973075	NA	NA
P000869	AT1G11440.1	Si_s1384_03390.a	NA	NA	0.0923511846478396	-0.00707735540836433	NA	NA
P000877	AT1G11545.1	Si_s1384_03480.m	NA	NA	-1.17844633188929	-0.237286927747829	NA	NA
P000884	AT1G11650.2	Si_s1384_03570.m	NA	NA	-0.208968336064667	-0.119405718495495	NA	NA
P000899	AT1G11790.1	Si_s1384_03770.m	NA	NA	0.550823971471973	-0.0584132347295202	NA	NA
P000901	AT1G11820.2	Si_s1384_03790.m	NA	NA	-0.651768260323704	-0.638431420319061	NA	NA
P000902	AT1G11840.6	Si_s1384_03800.a	NA	NA	0.908173959638691	0.254823475392926	NA	NA
P000910	AT1G11910.2	Si_s249_01920.m	NA	NA	0.58291835571475	0.342806639128185	NA	NA
P000916	AT1G11960.1	Si_s249_01840.m	NA	NA	0.298223803004401	2.14223315428604	NA	NA
P000921	AT1G12020.1	Si_s249_01780.a	NA	NA	-1.43075650501452	0.0580619149777295	NA	NA
P000924	AT1G12050.1	Si_s249_01750.m	NA	NA	0.575008522407681	0.101224620788651	NA	NA
P000930	AT1G12200.1	Si_s249_01670.m	NA	NA	0.490991831310723	0.0755829347891558	NA	NA
P000933	AT1G12240.1	Si_s249_01640.m	NA	NA	0.365893721538976	0.577069372736188	NA	NA
P000934	AT1G12244.1	Si_s249_01630.m	NA	NA	-0.151868792317891	-0.24639725205532	NA	NA
P000937	AT1G12270.1	Si_s249_01600.a	NA	NA	-0.599338723847177	-0.0325025569543173	NA	NA
P000939	AT1G12320.1	Si_s249_01540.m	NA	NA	-1.23122279445219	-0.682611419141591	NA	NA
P000948	AT1G12420.1	Si_s249_01450.m	NA	NA	1.65946103406443	0.299133188222485	NA	NA
P000949	AT1G12430.2	Si_s249_01440.a	NA	NA	-0.64403370813635	-0.309483174819592	NA	NA
P000950	AT1G12440.1	Si_s249_01430.a	NA	NA	0.0858852997421868	0.212620917438085	NA	NA
P000951	AT1G12450.1	Si_s249_01420.m	NA	NA	0.600481792058589	0.25047920691552	NA	NA
P000955	AT1G12500.1	Si_s249_01380.a	NA	NA	-0.886201121435639	-0.632685942744912	NA	NA
P000964	AT1G12640.1	Si_s249_01250.m	NA	NA	0.818672815771065	0.134473794113383	NA	NA
P000973	AT1G12760.1	Si_s249_01150.m	NA	NA	0.260803810117214	0.160342695646301	NA	NA
P000980	AT1G12840.1	Si_s249_01000.m	NA	NA	0.335417154340781	0.143308434149551	NA	NA
P000989	AT1G12920.1	Si_s249_00920.a	NA	NA	-0.499096471477317	-0.0982700685109969	NA	NA
P000992	AT1G12950.1	Si_s28_00120.a	NA	NA	-0.486563929254053	-0.442839072619261	NA	NA
P000993	AT1G12970.1	Si_s249_00880.m	NA	NA	0.532677534091424	0.329621323828978	NA	NA
P000995	AT1G12990.1	Si_s249_00860.m	NA	NA	0.461463492734501	0.312153239663417	NA	NA
P000997	AT1G13020.1	Si_s249_00840.m	NA	NA	-0.299066356356293	-0.176081256455894	NA	NA
P000998	AT1G13030.1	Si_s249_00830.m	NA	NA	-0.89380231368293	-0.283915427393709	NA	NA
P001001	AT1G13110.1	Si_s249_00720.m	NA	NA	-0.721661217130061	0.484105135055238	NA	NA
P001005	AT1G13160.1	Si_s249_00660.m	NA	NA	-0.885683251055845	-0.372851153223029	NA	NA
P001009	AT1G13195.1	Si_s249_00620.m	NA	NA	0.71100372098989	0.473354461056361	NA	NA
P001020	AT1G13360.1	Si_s249_00480.a	NA	NA	0.736291749043377	0.312932747938887	NA	NA
P001035	AT1G13580.2	Si_s249_00310.m	NA	NA	0.361567646096276	0.477596860803662	NA	NA
P001042	AT1G13635.1	Si_s249_00200.m	NA	NA	0.702705587999805	-0.113511426164607	NA	NA
P001043	AT1G13640.1	Si_s249_00190.a	NA	NA	-0.55509029891367	-0.14561872617303	NA	NA
P001050	AT1G13730.1	Si_s249_00110.m	NA	NA	-0.678155047859176	-0.589809636039105	NA	NA
P001051	AT1G13740.1	Si_s249_00100.m	NA	NA	0.870653680940631	-0.616136404680627	NA	NA
P001057	AT1G13810.1	Si_s249_00030.a	NA	NA	-0.897357092019243	-0.936021470988696	NA	NA
P001060	AT1G13860.1	Si_s1130_00220.m	NA	NA	0.308571726855352	0.0567761973780067	NA	NA
P001067	AT1G13940.1	Si_c211631_00010.m	NA	NA	-0.210662682721767	-0.195894383378838	NA	NA
P001068	AT1G13960.1	Si_s2702_00090.m	NA	NA	0.469713917786108	0.279004574471438	NA	NA
P001071	AT1G13990.3	Si_s2702_00060.s	NA	NA	1.53710988062891	0.874893837566258	NA	NA
P001072	AT1G14000.1	Si_s2702_00050.m	NA	NA	0.303066921654053	0.106012711783201	NA	NA
P001077	AT1G14060.1	Si_s2579_00160.a	NA	NA	-1.0988037513865	-0.62076488344118	NA	NA
P001080	AT1G14130.1	Si_s2579_00060.m	NA	NA	0.448885403493706	0.712032129958953	NA	NA
P001084	AT1G14170.3	Si_s2221_00440.a	NA	NA	0.17366712633671	0.297188658202895	NA	NA
P001089	AT1G14210.1	Si_s2221_00380.m	NA	NA	-1.42014412717793	0.412589634884066	NA	NA
P001096	AT1G14300.2	Si_s2221_00300.m	NA	NA	-0.77442707167426	-0.202081494902507	NA	NA
P001099	AT1G14320.1	Si_s2221_00270.m	NA	NA	-0.455132261395377	-0.503539853862183	NA	NA
P001106	AT1G14390.1	Si_s2221_00190.m	NA	NA	-0.257804270610215	-0.295748689177117	NA	NA
